iter	Passed	Remaining
1663	61664	12451
1664	61698	12413
1665	61733	12376
1666	61769	12339
1667	61808	12302
1668	61846	12265
1669	61884	12228
1670	61921	12191
1671	61959	12154
1672	61996	12117
1673	62031	12080
1674	62066	12042
1675	62103	12005
1676	62139	11968
1677	62175	11931
1678	62218	11895
1679	62253	11857
1680	62288	11820
1681	62325	11783
1682	62361	11746
1683	62399	11709
1684	62435	11671
1685	62471	11634
1686	62506	11597
1687	62540	11559
1688	62578	11522
1689	62618	11486
1690	62676	11452
1691	62721	11417
1692	62757	11380
1693	62794	11342
1694	62832	11306
1695	62874	11270
1696	62920	11234
1697	62957	11197
1698	62993	11160
1699	63028	11122
1700	63065	11085
1701	63101	11048
1702	63153	11013
1703	63189	10976
1704	63226	10939
1705	63263	10902
1706	63299	10865
1707	63336	10828
1708	63370	10790
1709	63406	10753
1710	63443	10716
1711	63480	10678
1712	63531	10644
1713	63568	10607
1714	63614	10571
1715	63648	10533
1716	63682	10496
1717	63715	10458
1718	63750	10421
1719	63784	10383
1720	63818	10345
1721	63853	10308
1722	63887	10270
1723	63921	10233
1724	63957	10196
1725	63992	10158
1726	64026	10121
1727	64063	10084
1728	64096	10046
1729	64145	10011
1730	64181	9973
1731	64216	9936
1732	64252	9899
1733	64287	9861
1734	64323	9824
1735	64358	9787
1736	64395	9750
1737	64432	9713
1738	64480	9677
1739	64530	9642
1740	64565	9605
1741	64598	9567
1742	64640	9531
1743	64674	9493
1744	64707	9455
1745	64746	9419
1746	64795	9383
1747	64831	9346
1748	64865	9308
1749	64898	9271
1750	64933	9233
1751	64970	9196
1752	65005	9159
1753	65039	9121
1754	65073	9084
1755	65107	9046
1756	65143	9009
1757	65179	8972
1758	65215	8935
1759	65250	8897
1760	65290	8861
1761	65325	8823
1762	65361	8786
1763	65396	8749
1764	65431	8711
1765	65465	8674
1766	65510	8638
1767	65552	8601
1768	65588	8564
1769	65623	8527
1770	65657	8489
1771	65691	8452
1772	65727	8415
1773	65761	8377
1774	65795	8340
1775	65830	8302
1776	65863	8265
1777	65898	8228
1778	65934	8190
1779	65970	8153
1780	66021	8118
1781	66055	8080
1782	66091	8043
1783	66125	8006
1784	66159	7968
1785	66197	7931
1786	66232	7894
1787	66268	7857
1788	66305	7820
1789	66340	7783
1790	66377	7745
1791	66413	7708
1792	66447	7671
1793	66481	7633
1794	66515	7596
1795	66549	7559
1796	66583	7521
1797	66617	7484
1798	66652	7447
1799	66688	7409
1800	66733	7373
1801	66768	7336
1802	66803	7299
1803	66837	7261
1804	66872	7224
1805	66907	7187
1806	66941	7149
1807	66977	7112
1808	67010	7075
1809	67045	7037
1810	67081	7000
1811	67114	6963
1812	67148	6926
1813	67183	6888
1814	67218	6851
1815	67252	6814
1816	67288	6777
1817	67323	6739
1818	67357	6702
1819	67397	6665
1820	67433	6628
1821	67469	6591
1822	67504	6554
1823	67538	6516
1824	67574	6479
1825	67610	6442
1826	67644	6405
1827	67678	6368
1828	67714	6330
1829	67748	6293
1830	67779	6256
1831	67813	6218
1832	67850	6181
1833	67899	6145
1834	67937	6108
1835	67980	6072
1836	68025	6036
1837	68064	5999
1838	68112	5963
1839	68151	5926
1840	68186	5889
1841	68223	5851
1842	68257	5814
1843	68294	5777
1844	68330	5740
1845	68367	5703
1846	68403	5666
1847	68439	5629
1848	68477	5592
1849	68513	5555
1850	68548	5517
1851	68585	5480
1852	68621	5443
1853	68656	5406
1854	68692	5369
1855	68727	5332
1856	68761	5295
1857	68795	5257
1858	68830	5220
1859	68863	5183
1860	68898	5146
1861	68933	5108
1862	68968	5071
1863	69001	5034
1864	69035	4997
1865	69070	4960
1866	69105	4922
1867	69140	4885
1868	69175	4848
1869	69209	4811
1870	69243	4774
1871	69277	4736
1872	69325	4700
1873	69365	4663
1874	69401	4626
1875	69437	4589
1876	69472	4552
1877	69507	4515
1878	69542	4478
1879	69578	4441
1880	69614	4404
1881	69649	4366
1882	69683	4329
1883	69736	4293
1884	69782	4257
1885	69817	4220
1886	69853	4183
1887	69889	4145
1888	69923	4108
1889	69958	4071
1890	69996	4034
1891	70030	3997
1892	70064	3960
1893	70099	3923
1894	70134	3886
1895	70167	3848
1896	70200	3811
1897	70234	3774
1898	70268	3737
1899	70302	3700
1900	70336	3662
1901	70372	3625
1902	70407	3588
1903	70441	3551
1904	70477	3514
1905	70513	3477
1906	70549	3440
1907	70582	3403
1908	70617	3366
1909	70652	3329
1910	70686	3292
1911	70720	3254
1912	70754	3217
1913	70788	3180
1914	70839	3144
1915	70874	3107
1916	70908	3070
1917	70943	3033
1918	70978	2995
1919	71012	2958
1920	71051	2921
1921	71086	2884
1922	71123	2847
1923	71159	2810
1924	71193	2773
1925	71231	2736
1926	71266	2699
1927	71299	2662
1928	71334	2625
1929	71369	2588
1930	71403	2551
1931	71438	2514
1932	71475	2477
1933	71510	2440
1934	71547	2403
1935	71583	2366
1936	71619	2329
1937	71654	2292
1938	71693	2255
1939	71728	2218
1940	71763	2181
1941	71799	2144
1942	71836	2107
1943	71871	2070
1944	71905	2033
1945	71940	1996
1946	71976	1959
1947	72011	1922
1948	72048	1885
1949	72084	1848
1950	72119	1811
1951	72154	1774
1952	72187	1737
1953	72224	1700
1954	72272	1663
1955	72307	1626
1956	72341	1589
1957	72375	1552
1958	72409	1515
1959	72442	1478
1960	72478	1441
1961	72513	1404
1962	72549	1367
1963	72582	1330
1964	72617	1293
1965	72651	1256
1966	72685	1219
1967	72722	1182
1968	72756	1145
1969	72791	1108
1970	72825	1071
1971	72859	1034
1972	72895	997
1973	72930	960
1974	72965	923
1975	73001	886
1976	73049	849
1977	73085	812
1978	73120	775
1979	73157	738
1980	73193	702
1981	73228	665
1982	73272	628
1983	73305	591
1984	73339	554
1985	73375	517
1986	73409	480
1987	73444	443
1988	73480	406
1989	73514	369
1990	73548	332
1991	73582	295
1992	73618	258
1993	73653	221
1994	73687	184
1995	73722	147
1996	73759	110
1997	73805	73
1998	73844	36
1999	73884	0
