iter	Passed	Remaining
1666	114675	229282
1667	114770	229265
1668	114855	229228
1669	114947	229206
1670	115037	229179
1671	115121	229142
1672	115207	229107
1673	115294	229072
1674	115381	229039
1675	115467	229005
1676	115554	228973
1677	115646	228950
1678	115738	228926
1679	115825	228892
1680	115910	228856
1681	115997	228823
1682	116089	228798
1683	116179	228771
1684	116266	228737
1685	116353	228703
1686	116446	228683
1687	116531	228645
1688	116621	228616
1689	116711	228589
1690	116801	228561
1691	116889	228529
1692	116977	228496
1693	117065	228464
1694	117163	228450
1695	117257	228430
1696	117347	228402
1697	117437	228374
1698	117531	228352
1699	117621	228324
1700	117715	228303
1701	117805	228274
1702	117898	228251
1703	117989	228223
1704	118080	228195
1705	118173	228173
1706	118262	228141
1707	118351	228109
1708	118439	228078
1709	118528	228045
1710	118618	228017
1711	118710	227990
1712	118802	227965
1713	118892	227935
1714	118981	227903
1715	119071	227873
1716	119159	227839
1717	119251	227812
1718	119352	227804
1719	119463	227813
1720	119560	227797
1721	119650	227766
1722	119735	227726
1723	119825	227696
1724	119914	227664
1725	120005	227635
1726	120095	227603
1727	120180	227564
1728	120267	227528
1729	120361	227503
1730	120447	227465
1731	120539	227437
1732	120627	227404
1733	120715	227368
1734	120802	227332
1735	120890	227296
1736	120977	227259
1737	121066	227225
1738	121151	227185
1739	121240	227152
1740	121327	227114
1741	121420	227087
1742	121510	227056
1743	121599	227023
1744	121685	226983
1745	121773	226947
1746	121858	226906
1747	121947	226872
1748	122036	226838
1749	122124	226803
1750	122214	226769
1751	122299	226729
1752	122394	226704
1753	122481	226666
1754	122573	226639
1755	122663	226605
1756	122761	226588
1757	122851	226556
1758	122941	226522
1759	123031	226489
1760	123119	226453
1761	123211	226423
1762	123299	226387
1763	123394	226362
1764	123490	226340
1765	123578	226303
1766	123666	226266
1767	123759	226238
1768	123849	226206
1769	123948	226187
1770	124038	226154
1771	124137	226137
1772	124228	226104
1773	124314	226064
1774	124407	226035
1775	124498	226004
1776	124590	225972
1777	124671	225923
1778	124762	225890
1779	124851	225855
1780	124944	225825
1781	125031	225786
1782	125117	225744
1783	125210	225715
1784	125304	225687
1785	125401	225667
1786	125493	225634
1787	125588	225609
1788	125676	225570
1789	125766	225536
1790	125872	225530
1791	125962	225495
1792	126053	225462
1793	126141	225422
1794	126246	225414
1795	126339	225384
1796	126432	225354
1797	126521	225318
1798	126616	225291
1799	126709	225260
1800	126802	225230
1801	126890	225191
1802	126978	225152
1803	127067	225114
1804	127155	225076
1805	127244	225037
1806	127331	224996
1807	127420	224959
1808	127505	224913
1809	127593	224875
1810	127686	224844
1811	127784	224821
1812	127885	224805
1813	127979	224775
1814	128072	224743
1815	128159	224702
1816	128246	224661
1817	128335	224621
1818	128421	224578
1819	128509	224538
1820	128599	224502
1821	128684	224456
1822	128772	224415
1823	128865	224384
1824	128958	224352
1825	129049	224317
1826	129138	224278
1827	129229	224242
1828	129319	224206
1829	129412	224172
1830	129501	224134
1831	129590	224094
1832	129676	224051
1833	129764	224010
1834	129856	223976
1835	129942	223931
1836	130028	223886
1837	130114	223842
1838	130205	223805
1839	130298	223772
1840	130385	223730
1841	130472	223688
1842	130565	223654
1843	130651	223609
1844	130740	223570
1845	130830	223531
1846	130915	223484
1847	131003	223442
1848	131088	223396
1849	131177	223355
1850	131266	223316
1851	131357	223279
1852	131444	223235
1853	131531	223192
1854	131618	223148
1855	131704	223102
1856	131792	223060
1857	131880	223018
1858	131967	222974
1859	132060	222941
1860	132146	222895
1861	132238	222859
1862	132325	222814
1863	132420	222784
1864	132509	222744
1865	132596	222699
1866	132685	222658
1867	132769	222608
1868	132854	222561
1869	132942	222517
1870	133028	222472
1871	133119	222434
1872	133209	222394
1873	133299	222355
1874	133388	222314
1875	133475	222269
1876	133564	222228
1877	133652	222184
1878	133738	222138
1879	133827	222096
1880	133918	222058
1881	134013	222026
1882	134099	221980
1883	134184	221932
1884	134273	221890
1885	134366	221853
1886	134457	221814
1887	134543	221769
1888	134637	221734
1889	134725	221691
1890	134810	221642
1891	134904	221608
1892	134997	221572
1893	135085	221529
1894	135170	221479
1895	135258	221435
1896	135351	221400
1897	135438	221354
1898	135526	221310
1899	135612	221262
1900	135699	221216
1901	135786	221170
1902	135869	221117
1903	135961	221079
1904	136046	221031
1905	136132	220983
1906	136226	220949
1907	136319	220911
1908	136405	220863
1909	136495	220822
1910	136586	220782
1911	136675	220739
1912	136763	220694
1913	136851	220649
1914	136939	220605
1915	137027	220560
1916	137114	220513
1917	137201	220466
1918	137292	220425
1919	137381	220382
1920	137466	220333
1921	137550	220280
1922	137636	220233
1923	137723	220185
1924	137808	220135
1925	137900	220096
1926	137998	220067
1927	138088	220025
1928	138181	219986
1929	138274	219950
1930	138361	219902
1931	138452	219862
1932	138546	219825
1933	138642	219791
1934	138737	219757
1935	138829	219717
1936	138923	219680
1937	139009	219631
1938	139100	219590
1939	139192	219551
1940	139286	219513
1941	139379	219475
1942	139473	219439
1943	139562	219394
1944	139650	219347
1945	139736	219298
1946	139823	219250
1947	139910	219202
1948	140002	219162
1949	140090	219115
1950	140178	219069
1951	140266	219022
1952	140360	218985
1953	140446	218936
1954	140540	218898
1955	140627	218849
1956	140717	218805
1957	140818	218778
1958	140919	218752
1959	141009	218708
1960	141096	218659
1961	141184	218612
1962	141271	218563
1963	141362	218521
1964	141449	218472
1965	141537	218425
1966	141620	218370
1967	141706	218320
1968	141801	218283
1969	141891	218238
1970	141980	218193
1971	142067	218143
1972	142155	218096
1973	142243	218048
1974	142331	218001
1975	142420	217955
1976	142508	217908
1977	142593	217855
1978	142682	217808
1979	142769	217760
1980	142857	217712
1981	142946	217664
1982	143031	217613
1983	143120	217565
1984	143206	217515
1985	143296	217470
1986	143390	217430
1987	143479	217384
1988	143574	217346
1989	143664	217301
1990	143752	217253
1991	143846	217213
1992	143933	217164
1993	144021	217115
1994	144109	217067
1995	144199	217021
1996	144285	216970
1997	144380	216931
1998	144465	216878
1999	144550	216826
2000	144640	216780
2001	144732	216737
2002	144818	216685
2003	144902	216631
2004	144993	216585
2005	145082	216538
2006	145173	216493
2007	145257	216439
2008	145349	216396
2009	145435	216344
2010	145522	216293
2011	145608	216241
2012	145693	216188
2013	145782	216139
2014	145871	216092
2015	145969	216057
2016	146055	216005
2017	146145	215958
2018	146237	215916
2019	146329	215871
2020	146419	215825
2021	146505	215772
2022	146594	215724
2023	146679	215670
2024	146765	215617
2025	146855	215571
2026	146946	215525
2027	147033	215475
2028	147123	215428
2029	147212	215380
2030	147299	215328
2031	147390	215283
2032	147476	215229
2033	147562	215177
2034	147651	215128
2035	147736	215074
2036	147826	215027
2037	147910	214971
2038	147999	214922
2039	148086	214871
2040	148174	214819
2041	148261	214768
2042	148350	214719
2043	148442	214674
2044	148531	214625
2045	148619	214576
2046	148705	214522
2047	148791	214469
2048	148880	214420
2049	148974	214378
2050	149062	214327
2051	149150	214276
2052	149238	214226
2053	149332	214183
2054	149416	214127
2055	149507	214080
2056	149598	214034
2057	149683	213979
2058	149770	213926
2059	149862	213881
2060	149951	213831
2061	150036	213775
2062	150123	213724
2063	150211	213673
2064	150298	213619
2065	150386	213569
2066	150476	213521
2067	150568	213475
2068	150659	213428
2069	150746	213375
2070	150833	213323
2071	150918	213266
2072	151006	213216
2073	151094	213164
2074	151180	213109
2075	151264	213052
2076	151359	213010
2077	151445	212957
2078	151533	212905
2079	151620	212851
2080	151707	212798
2081	151797	212749
2082	151887	212701
2083	151978	212653
2084	152064	212598
2085	152152	212546
2086	152245	212501
2087	152335	212453
2088	152425	212403
2089	152510	212347
2090	152599	212296
2091	152684	212240
2092	152776	212193
2093	152861	212137
2094	152948	212083
2095	153034	212029
2096	153122	211976
2097	153208	211921
2098	153293	211864
2099	153384	211816
2100	153471	211762
2101	153555	211704
2102	153637	211643
2103	153724	211590
2104	153814	211540
2105	153901	211487
2106	153990	211435
2107	154079	211383
2108	154167	211331
2109	154258	211282
2110	154355	211242
2111	154445	211192
2112	154532	211138
2113	154624	211090
2114	154715	211041
2115	154801	210986
2116	154891	210935
2117	154979	210882
2118	155069	210833
2119	155154	210775
2120	155244	210726
2121	155341	210685
2122	155430	210633
2123	155520	210583
2124	155607	210527
2125	155695	210474
2126	155788	210428
2127	155872	210368
2128	155960	210316
2129	156048	210262
2130	156138	210212
2131	156224	210155
2132	156316	210107
2133	156403	210052
2134	156491	209998
2135	156577	209943
2136	156663	209886
2137	156758	209841
2138	156843	209784
2139	156935	209736
2140	157025	209684
2141	157115	209634
2142	157201	209576
2143	157289	209523
2144	157384	209479
2145	157468	209420
2146	157556	209366
2147	157643	209310
2148	157729	209254
2149	157815	209197
2150	157900	209139
2151	157986	209082
2152	158074	209028
2153	158164	208976
2154	158254	208924
2155	158343	208872
2156	158432	208819
2157	158516	208760
2158	158600	208700
2159	158691	208650
2160	158779	208595
2161	158866	208540
2162	158956	208488
2163	159041	208429
2164	159126	208371
2165	159219	208323
2166	159312	208275
2167	159401	208221
2168	159493	208172
2169	159582	208119
2170	159674	208069
2171	159764	208017
2172	159854	207965
2173	159945	207914
2174	160036	207863
2175	160124	207809
2176	160215	207757
2177	160305	207704
2178	160393	207649
2179	160479	207593
2180	160565	207535
2181	160658	207486
2182	160748	207434
2183	160835	207378
2184	160921	207320
2185	161011	207267
2186	161094	207206
2187	161187	207156
2188	161274	207100
2189	161361	207043
2190	161452	206992
2191	161538	206934
2192	161630	206884
2193	161716	206825
2194	161805	206771
2195	161893	206716
2196	161979	206658
2197	162064	206598
2198	162151	206542
2199	162242	206489
2200	162333	206438
2201	162417	206378
2202	162504	206321
2203	162592	206264
2204	162682	206211
2205	162769	206155
2206	162858	206100
2207	162948	206047
2208	163039	205995
2209	163132	205944
2210	163222	205892
2211	163314	205841
2212	163401	205784
2213	163490	205729
2214	163576	205670
2215	163660	205609
2216	163749	205555
2217	163852	205516
2218	163941	205462
2219	164030	205407
2220	164124	205359
2221	164213	205304
2222	164303	205249
2223	164391	205193
2224	164480	205138
2225	164564	205077
2226	164653	205021
2227	164741	204965
2228	164828	204908
2229	164922	204859
2230	165012	204804
2231	165099	204746
2232	165192	204696
2233	165278	204637
2234	165365	204579
2235	165452	204521
2236	165539	204463
2237	165625	204405
2238	165715	204350
2239	165802	204292
2240	165891	204236
2241	165978	204178
2242	166068	204124
2243	166157	204069
2244	166244	204010
2245	166341	203965
2246	166432	203911
2247	166521	203854
2248	166606	203794
2249	166693	203736
2250	166779	203676
2251	166867	203620
2252	166956	203563
2253	167044	203506
2254	167133	203450
2255	167224	203396
2256	167318	203346
2257	167410	203295
2258	167495	203233
2259	167584	203177
2260	167674	203122
2261	167767	203071
2262	167853	203011
2263	167945	202958
2264	168031	202898
2265	168119	202840
2266	168212	202790
2267	168302	202734
2268	168386	202672
2269	168474	202614
2270	168562	202557
2271	168649	202498
2272	168735	202438
2273	168825	202383
2274	168909	202320
2275	168998	202263
2276	169085	202204
2277	169173	202147
2278	169259	202086
2279	169351	202033
2280	169437	201973
2281	169524	201913
2282	169612	201856
2283	169702	201799
2284	169788	201739
2285	169875	201680
2286	169963	201622
2287	170050	201562
2288	170141	201509
2289	170230	201452
2290	170318	201394
2291	170409	201339
2292	170501	201285
2293	170587	201224
2294	170679	201170
2295	170773	201120
2296	170860	201060
2297	170950	201004
2298	171042	200950
2299	171132	200894
2300	171224	200841
2301	171314	200784
2302	171409	200734
2303	171500	200679
2304	171591	200624
2305	171683	200570
2306	171771	200512
2307	171860	200454
2308	171954	200402
2309	172041	200342
2310	172128	200283
2311	172218	200226
2312	172308	200169
2313	172394	200108
2314	172480	200047
2315	172563	199983
2316	172647	199919
2317	172739	199864
2318	172829	199808
2319	172918	199750
2320	173006	199691
2321	173097	199636
2322	173180	199571
2323	173266	199510
2324	173359	199456
2325	173453	199404
2326	173539	199342
2327	173627	199283
2328	173715	199224
2329	173801	199162
2330	173891	199105
2331	173980	199048
2332	174072	198993
2333	174157	198930
2334	174243	198869
2335	174334	198812
2336	174422	198753
2337	174511	198695
2338	174601	198637
2339	174689	198578
2340	174778	198520
2341	174868	198463
2342	174960	198408
2343	175049	198349
2344	175132	198284
2345	175218	198222
2346	175312	198169
2347	175399	198108
2348	175493	198055
2349	175586	198001
2350	175685	197954
2351	175779	197901
2352	175871	197846
2353	175955	197781
2354	176041	197719
2355	176127	197657
2356	176212	197594
2357	176301	197535
2358	176386	197471
2359	176474	197412
2360	176560	197350
2361	176651	197293
2362	176740	197233
2363	176823	197168
2364	176912	197109
2365	176999	197048
2366	177087	196988
2367	177178	196931
2368	177263	196868
2369	177353	196809
2370	177438	196746
2371	177530	196690
2372	177620	196632
2373	177709	196573
2374	177798	196513
2375	177885	196452
2376	177968	196387
2377	178059	196330
2378	178150	196272
2379	178239	196212
2380	178327	196153
2381	178416	196092
2382	178510	196039
2383	178600	195981
2384	178685	195917
2385	178773	195857
2386	178859	195794
2387	178952	195738
2388	179038	195675
2389	179126	195615
2390	179213	195552
2391	179302	195493
2392	179397	195440
2393	179489	195384
2394	179576	195322
2395	179665	195262
2396	179755	195204
2397	179847	195146
2398	179937	195088
2399	180025	195027
2400	180116	194970
2401	180209	194914
2402	180302	194859
2403	180398	194806
2404	180485	194743
2405	180571	194680
2406	180667	194628
2407	180755	194567
2408	180846	194509
2409	180938	194452
2410	181030	194395
2411	181119	194336
2412	181210	194277
2413	181303	194221
2414	181392	194161
2415	181480	194100
2416	181567	194037
2417	181653	193973
2418	181741	193912
2419	181835	193857
2420	181923	193795
2421	182014	193737
2422	182099	193673
2423	182192	193617
2424	182285	193560
2425	182381	193508
2426	182471	193447
2427	182557	193385
2428	182646	193324
2429	182737	193266
2430	182826	193205
2431	182917	193146
2432	183017	193097
2433	183116	193047
2434	183212	192994
2435	183305	192937
2436	183394	192876
2437	183487	192819
2438	183580	192763
2439	183671	192704
2440	183760	192643
2441	183849	192583
2442	183937	192521
2443	184028	192461
2444	184119	192403
2445	184207	192341
2446	184297	192281
2447	184386	192220
2448	184471	192154
2449	184560	192093
2450	184645	192028
2451	184737	191970
2452	184823	191905
2453	184912	191845
2454	185001	191783
2455	185094	191726
2456	185184	191665
2457	185273	191604
2458	185366	191548
2459	185459	191490
2460	185547	191427
2461	185637	191368
2462	185721	191301
2463	185817	191246
2464	185907	191186
2465	186002	191131
2466	186093	191071
2467	186184	191012
2468	186272	190949
2469	186365	190892
2470	186456	190832
2471	186545	190771
2472	186638	190713
2473	186730	190655
2474	186818	190592
2475	186907	190530
2476	187001	190473
2477	187092	190414
2478	187182	190353
2479	187273	190293
2480	187361	190231
2481	187449	190167
2482	187540	190108
2483	187631	190048
2484	187723	189990
2485	187817	189933
2486	187902	189867
2487	187996	189809
2488	188093	189755
2489	188183	189695
2490	188286	189647
2491	188374	189584
2492	188468	189526
2493	188563	189470
2494	188650	189406
2495	188742	189347
2496	188834	189288
2497	188927	189230
2498	189018	189169
2499	189109	189109
2500	189196	189044
2501	189282	188979
2502	189370	188916
2503	189458	188853
2504	189547	188791
2505	189634	188726
2506	189723	188663
2507	189812	188601
2508	189903	188540
2509	189996	188482
2510	190080	188415
2511	190167	188350
2512	190265	188296
2513	190354	188234
2514	190442	188170
2515	190530	188107
2516	190615	188040
2517	190705	187979
2518	190792	187914
2519	190878	187848
2520	190963	187782
2521	191051	187717
2522	191140	187655
2523	191230	187594
2524	191323	187534
2525	191415	187475
2526	191506	187413
2527	191597	187353
2528	191687	187291
2529	191777	187229
2530	191870	187170
2531	191959	187107
2532	192063	187059
2533	192152	186996
2534	192246	186938
2535	192344	186883
2536	192431	186818
2537	192518	186753
2538	192611	186693
2539	192699	186630
2540	192791	186569
2541	192880	186507
2542	192974	186448
2543	193063	186385
2544	193153	186322
2545	193245	186262
2546	193337	186202
2547	193425	186137
2548	193518	186078
2549	193610	186018
2550	193706	185961
2551	193810	185912
2552	193914	185863
2553	194009	185805
2554	194099	185742
2555	194186	185677
2556	194279	185617
2557	194368	185554
2558	194458	185491
2559	194551	185432
2560	194646	185373
2561	194735	185310
2562	194823	185245
2563	194913	185183
2564	195002	185119
2565	195092	185056
2566	195177	184989
2567	195267	184926
2568	195359	184865
2569	195447	184800
2570	195534	184734
2571	195625	184673
2572	195716	184611
2573	195811	184552
2574	195895	184484
2575	195986	184422
2576	196073	184356
2577	196164	184293
2578	196254	184231
2579	196343	184167
2580	196435	184106
2581	196523	184040
2582	196608	183973
2583	196700	183911
2584	196790	183848
2585	196878	183783
2586	196968	183720
2587	197059	183658
2588	197144	183590
2589	197232	183525
2590	197328	183467
2591	197416	183402
2592	197504	183336
2593	197596	183275
2594	197682	183208
2595	197781	183153
2596	197870	183089
2597	197957	183022
2598	198047	182959
2599	198135	182893
2600	198224	182829
2601	198316	182768
2602	198409	182707
2603	198497	182642
2604	198584	182575
2605	198672	182510
2606	198759	182444
2607	198850	182381
2608	198938	182315
2609	199024	182248
2610	199116	182186
2611	199204	182121
2612	199294	182057
2613	199379	181988
2614	199467	181923
2615	199552	181855
2616	199638	181787
2617	199729	181725
2618	199819	181660
2619	199909	181597
2620	199995	181529
2621	200083	181463
2622	200175	181401
2623	200266	181338
2624	200354	181273
2625	200442	181207
2626	200531	181142
2627	200617	181074
2628	200703	181006
2629	200793	180943
2630	200882	180878
2631	200967	180809
2632	201061	180749
2633	201153	180686
2634	201242	180621
2635	201332	180557
2636	201423	180494
2637	201510	180427
2638	201594	180358
2639	201686	180295
2640	201776	180231
2641	201871	180171
2642	201959	180105
2643	202054	180045
2644	202158	179993
2645	202253	179933
2646	202345	179871
2647	202440	179811
2648	202527	179744
2649	202624	179685
2650	202714	179621
2651	202801	179554
2652	202892	179491
2653	202982	179426
2654	203080	179368
2655	203180	179312
2656	203281	179257
2657	203366	179188
2658	203452	179120
2659	203540	179054
2660	203627	178987
2661	203720	178925
2662	203806	178856
2663	203896	178792
2664	203984	178725
2665	204077	178663
2666	204164	178596
2667	204258	178534
2668	204346	178468
2669	204434	178401
2670	204523	178335
2671	204606	178265
2672	204696	178200
2673	204781	178130
2674	204867	178062
2675	204957	177997
2676	205046	177932
2677	205133	177863
2678	205218	177794
2679	205309	177730
2680	205399	177665
2681	205490	177600
2682	205578	177535
2683	205669	177469
2684	205752	177399
2685	205839	177331
2686	205927	177264
2687	206011	177194
2688	206098	177126
2689	206187	177060
2690	206277	176995
2691	206361	176924
2692	206448	176857
2693	206538	176791
2694	206629	176727
2695	206715	176659
2696	206805	176593
2697	206895	176528
2698	206987	176464
2699	207073	176395
2700	207158	176326
2701	207250	176262
2702	207340	176196
2703	207429	176130
2704	207517	176063
2705	207619	176008
2706	207709	175943
2707	207797	175875
2708	207885	175808
2709	207972	175740
2710	208059	175672
2711	208147	175605
2712	208236	175538
2713	208329	175475
2714	208412	175403
2715	208502	175338
2716	208591	175272
2717	208682	175207
2718	208769	175138
2719	208863	175076
2720	208953	175010
2721	209040	174942
2722	209126	174873
2723	209210	174803
2724	209302	174738
2725	209387	174669
2726	209475	174601
2727	209563	174533
2728	209650	174465
2729	209740	174399
2730	209827	174330
2731	209915	174263
2732	210002	174195
2733	210088	174125
2734	210175	174057
2735	210264	173990
2736	210353	173924
2737	210438	173853
2738	210528	173788
2739	210613	173717
2740	210698	173647
2741	210788	173581
2742	210871	173509
2743	210972	173452
2744	211063	173387
2745	211152	173320
2746	211239	173251
2747	211326	173183
2748	211413	173114
2749	211502	173047
2750	211588	172977
2751	211679	172912
2752	211767	172844
2753	211860	172780
2754	211950	172714
2755	212037	172645
2756	212130	172582
2757	212224	172519
2758	212316	172453
2759	212402	172384
2760	212493	172319
2761	212580	172250
2762	212674	172186
2763	212765	172121
2764	212857	172056
2765	212946	171989
2766	213036	171922
2767	213129	171858
2768	213214	171787
2769	213303	171720
2770	213391	171652
2771	213482	171587
2772	213568	171517
2773	213656	171448
2774	213743	171379
2775	213829	171310
2776	213918	171242
2777	214009	171176
2778	214093	171105
2779	214181	171036
2780	214274	170972
2781	214362	170904
2782	214447	170833
2783	214534	170764
2784	214621	170695
2785	214710	170627
2786	214800	170561
2787	214892	170495
2788	214992	170436
2789	215079	170367
2790	215170	170301
2791	215267	170240
2792	215354	170171
2793	215441	170101
2794	215531	170035
2795	215625	169971
2796	215719	169906
2797	215811	169841
2798	215913	169783
2799	216017	169727
2800	216114	169666
2801	216203	169598
2802	216297	169534
2803	216385	169465
2804	216467	169392
2805	216561	169328
2806	216650	169260
2807	216744	169196
2808	216832	169128
2809	216927	169064
2810	217013	168993
2811	217101	168925
2812	217189	168856
2813	217281	168791
2814	217379	168729
2815	217464	168658
2816	217556	168592
2817	217641	168521
2818	217730	168453
2819	217825	168389
2820	217919	168325
2821	218007	168256
2822	218098	168190
2823	218190	168124
2824	218282	168058
2825	218371	167989
2826	218458	167919
2827	218546	167851
2828	218633	167781
2829	218724	167714
2830	218813	167646
2831	218902	167577
2832	218991	167509
2833	219084	167444
2834	219171	167374
2835	219262	167307
2836	219347	167236
2837	219434	167165
2838	219519	167094
2839	219608	167026
2840	219697	166957
2841	219791	166892
2842	219879	166823
2843	219968	166755
2844	220061	166690
2845	220149	166620
2846	220239	166552
2847	220326	166482
2848	220417	166415
2849	220501	166342
2850	220592	166276
2851	220681	166207
2852	220768	166137
2853	220855	166067
2854	220946	165999
2855	221035	165931
2856	221123	165861
2857	221210	165791
2858	221303	165726
2859	221389	165655
2860	221480	165587
2861	221571	165520
2862	221659	165450
2863	221751	165384
2864	221838	165313
2865	221925	165244
2866	222011	165172
2867	222098	165102
2868	222189	165035
2869	222276	164964
2870	222363	164894
2871	222450	164823
2872	222539	164754
2873	222627	164685
2874	222722	164620
2875	222814	164554
2876	222906	164487
2877	222994	164417
2878	223080	164346
2879	223167	164275
2880	223258	164208
2881	223347	164139
2882	223437	164071
2883	223526	164002
2884	223617	163934
2885	223708	163866
2886	223797	163797
2887	223887	163729
2888	223974	163658
2889	224065	163590
2890	224155	163522
2891	224244	163453
2892	224329	163381
2893	224421	163314
2894	224512	163246
2895	224601	163177
2896	224692	163109
2897	224782	163040
2898	224870	162971
2899	224968	162907
2900	225056	162838
2901	225150	162772
2902	225246	162708
2903	225334	162638
2904	225426	162571
2905	225518	162503
2906	225604	162432
2907	225693	162362
2908	225781	162292
2909	225871	162223
2910	225957	162152
2911	226050	162085
2912	226139	162016
2913	226234	161950
2914	226332	161887
2915	226419	161816
2916	226506	161745
2917	226594	161675
2918	226682	161605
2919	226770	161535
2920	226858	161464
2921	226947	161395
2922	227037	161326
2923	227130	161259
2924	227224	161193
2925	227317	161126
2926	227407	161057
2927	227496	160987
2928	227587	160919
2929	227675	160849
2930	227766	160780
2931	227853	160709
2932	227942	160639
2933	228029	160568
2934	228118	160499
2935	228207	160428
2936	228298	160360
2937	228391	160293
2938	228484	160226
2939	228570	160155
2940	228662	160086
2941	228764	160026
2942	228856	159958
2943	228949	159891
2944	229036	159820
2945	229122	159748
2946	229213	159679
2947	229308	159613
2948	229396	159543
2949	229482	159470
2950	229568	159399
2951	229659	159330
2952	229749	159261
2953	229847	159196
2954	229934	159125
2955	230027	159058
2956	230122	158992
2957	230207	158919
2958	230303	158854
2959	230391	158783
2960	230484	158716
2961	230575	158647
2962	230664	158577
2963	230751	158505
2964	230849	158441
2965	230935	158369
2966	231024	158298
2967	231113	158228
2968	231197	158154
2969	231288	158085
2970	231378	158016
2971	231464	157944
2972	231555	157875
2973	231643	157804
2974	231734	157735
2975	231823	157664
2976	231913	157595
2977	232000	157523
2978	232088	157452
2979	232174	157380
2980	232262	157308
2981	232351	157238
2982	232444	157170
2983	232535	157101
2984	232623	157030
2985	232715	156962
2986	232808	156894
2987	232898	156824
2988	232985	156752
2989	233072	156680
2990	233167	156614
2991	233260	156546
2992	233348	156475
2993	233449	156412
2994	233544	156345
2995	233631	156274
2996	233721	156203
2997	233814	156136
2998	233903	156065
2999	233996	155997
